226:3,8,3,1,9,2,7,4,4,6,1,3,3,5,1,1,5,8,1,5,1,6,3,4,1,4,9,1,5,1
227:9,6,1,3,4,4,6,9,4,6,5,4,9,6,5,8,5,2,7,1,3,3,5,7,7,9,1,4,6,7
228:6,1,9,4,7,4,3,9,1,9,1,3,3,9,5,9,5,8,4,7,4,3,9,6,4,6,9,8,3,2
229:4,6,7,3,9,8,7,8,1,4,2,8,5,8,9,7,3,4,9,7,9,2,2,6,9,9,3,5,2,8
230:7,4,6,2,5,1,1,4,8,3,3,5,8,8,6,6,9,4,4,2,8,5,2,9,6,3,1,5,4,1
231:5,2,6,1,3,8,1,4,9,1,2,8,1,4,6,5,5,9,7,5,5,7,9,4,1,7,1,9,1,1
232:9,8,5,6,2,9,2,9,1,5,3,5,5,6,6,9,5,6,3,6,9,9,6,9,9,9,7,4,3,1
233:1,5,4,4,2,1,5,1,1,4,8,4,4,9,1,6,1,8,3,6,9,8,1,8,8,8,7,4,2,5
234:8,8,4,1,7,3,1,6,7,9,2,1,7,6,1,9,1,4,5,3,4,2,7,7,5,4,8,2,2,1
235:6,2,8,4,3,3,5,4,9,6,3,2,6,5,2,2,7,1,1,4,2,3,5,4,2,2,4,5,6,1
236:9,8,9,3,5,3,6,5,4,9,2,1,8,1,8,6,4,3,1,4,3,5,5,1,3,9,3,9,5,2
237:2,4,2,3,3,4,7,3,9,2,8,6,9,8,6,9,8,2,3,2,9,1,7,8,5,5,3,4,2,9
238:7,9,5,4,9,5,8,7,9,6,9,1,9,3,8,7,5,6,3,5,6,4,3,7,8,2,7,6,3,3
239:4,9,9,6,3,1,4,8,9,3,8,8,7,2,2,6,4,8,9,5,3,7,1,9,4,1,5,3,3,4
240:2,9,2,8,1,5,4,6,7,1,7,1,9,7,3,1,8,8,9,9,8,5,2,5,8,6,4,9,5,3
241:9,9,8,5,5,5,1,6,8,8,6,8,3,2,7,3,6,1,3,1,5,1,3,5,3,9,2,7,1,2
242:9,4,2,4,5,7,6,2,7,8,6,2,4,2,7,5,7,4,8,3,7,5,5,4,2,5,1,4,4,1
243:9,6,1,8,6,2,9,8,7,6,3,4,8,8,5,4,7,4,7,9,7,4,5,2,2,1,1,6,2,3
244:8,9,6,5,4,5,9,3,1,9,4,5,7,6,4,7,3,3,9,1,6,3,6,9,1,9,5,3,1,5
245:6,5,8,3,5,4,3,7,1,4,8,5,9,7,5,7,1,9,7,3,7,8,7,6,6,6,6,5,5,6
246:2,4,4,8,6,6,6,7,8,6,8,6,8,8,6,3,8,3,5,8,1,5,9,4,3,1,7,3,1,3
247:5,2,2,8,9,5,4,9,5,3,5,1,8,4,8,2,7,6,5,1,4,8,8,2,2,1,4,9,2,7
248:1,9,4,6,9,7,2,5,2,2,1,7,4,7,1,2,9,7,8,6,4,4,6,7,1,6,3,9,7,8
249:3,9,6,4,4,6,1,9,8,4,5,5,3,5,6,2,6,3,9,1,4,6,5,9,9,5,1,8,7,2
250:8,7,1,8,3,6,5,4,1,5,7,9,5,8,9,7,4,6,6,3,2,9,9,4,9,5,6,1,7,6
251:9,4,2,8,2,3,1,1,1,9,5,2,4,3,7,7,1,5,4,1,2,3,2,3,8,6,4,4,4,1
252:5,9,9,7,2,2,8,1,4,9,2,3,7,3,8,8,8,8,1,7,3,4,1,3,9,7,8,5,9,6
253:3,4,6,9,9,1,2,3,6,9,2,9,2,2,6,1,3,5,7,9,5,3,4,2,2,4,7,8,9,6
254:4,6,7,6,3,2,7,4,7,1,1,3,4,6,2,2,6,7,6,8,8,5,2,7,7,2,1,2,5,5
255:3,9,6,4,4,6,1,9,8,9,5,5,3,5,6,2,6,3,9,1,4,6,5,9,9,5,1,8,7,2
256:4,7,1,3,1,3,6,3,5,7,1,9,9,8,7,3,4,7,3,1,2,8,1,9,3,7,4,5,5,1
257:2,8,8,4,5,3,3,4,4,6,1,9,3,7,9,3,7,1,7,9,6,7,3,6,3,1,5,2,6,7
258:9,1,8,4,7,4,9,6,4,6,7,2,4,5,3,1,8,5,3,2,5,5,8,1,8,3,9,9,7,9
259:2,4,3,8,9,9,1,5,4,1,8,7,5,6,6,5,5,9,8,2,1,4,8,9,9,9,1,1,7,2
260:4,4,1,6,6,6,9,3,7,6,7,1,2,1,8,3,2,9,1,5,7,5,7,4,2,4,5,3,5,4
261:3,5,8,7,7,7,4,6,5,3,7,3,9,5,9,6,2,4,9,4,7,7,2,3,2,9,7,3,2,4
262:5,5,4,5,1,9,3,6,9,1,4,4,1,2,1,4,6,9,5,7,8,8,7,3,8,7,5,8,1,2
263:9,8,7,8,5,7,4,3,8,5,1,5,3,7,9,8,3,7,5,1,8,9,6,4,8,8,6,4,2,5
264:3,9,3,4,9,4,8,5,6,2,6,2,6,1,4,4,6,1,7,5,7,5,6,2,3,7,5,6,5,7
265:7,7,7,4,6,9,6,9,4,2,7,6,1,6,5,6,1,7,2,8,2,8,1,4,9,4,4,8,3,3
266:5,1,3,4,1,3,5,9,3,2,4,8,5,9,6,7,7,9,3,2,4,7,8,9,5,2,3,1,8,9
267:9,6,1,3,4,4,6,9,4,6,5,4,9,6,5,8,5,2,7,1,3,3,5,7,7,9,1,4,9,7
268:4,1,1,4,3,8,3,5,5,8,9,8,1,8,2,6,7,2,2,1,8,1,6,6,8,8,1,5,9,8
269:5,9,6,6,2,4,6,7,3,4,6,7,6,5,5,8,9,3,2,4,3,1,6,2,5,4,6,3,1,7
270:7,8,3,5,1,7,6,8,3,4,4,5,2,5,3,1,3,4,6,2,4,8,6,7,1,6,7,6,2,2
271:3,1,6,2,2,2,4,3,7,1,8,6,8,5,2,7,1,7,9,4,9,7,5,5,2,4,1,2,8,2
272:7,9,3,5,2,5,9,1,5,2,1,9,6,2,7,9,3,7,1,5,8,9,5,4,7,8,4,8,1,8
273:9,1,8,4,7,4,9,6,4,6,7,2,4,5,3,1,8,5,3,2,5,5,8,1,8,3,9,9,4,1
274:2,9,7,4,7,3,6,1,5,7,1,8,5,2,4,8,1,2,1,3,8,4,2,8,2,7,4,9,7,6
275:2,4,7,2,1,6,1,8,8,8,1,4,8,9,5,4,3,6,8,2,3,7,6,5,1,3,7,6,6,4
276:8,5,7,4,3,7,4,4,9,7,1,8,3,7,1,3,5,4,8,9,7,7,2,7,2,4,7,7,2,2
277:8,4,5,5,7,3,5,7,3,6,5,3,3,4,2,1,5,9,7,7,5,7,6,8,9,9,4,1,5,6
278:4,2,2,4,3,7,8,3,7,4,9,2,2,5,5,8,2,4,3,4,3,6,7,8,1,7,4,3,1,6
279:6,6,6,6,1,5,1,2,2,7,5,7,5,7,5,5,3,8,5,9,8,7,4,5,2,9,2,4,2,3
280:2,6,7,4,7,1,1,4,9,9,7,5,9,5,1,5,5,1,3,4,4,1,1,7,2,9,8,2,4,7
281:3,9,6,4,4,6,1,9,8,9,5,5,3,5,6,2,6,3,9,1,4,6,5,9,9,5,1,8,7,2
282:1,8,6,9,2,3,9,7,4,8,8,8,9,8,7,7,4,4,3,9,6,3,3,7,7,3,3,5,5,4
283:4,3,5,4,8,1,5,5,2,9,1,3,2,5,7,2,1,9,1,1,4,3,7,9,4,5,2,2,4,6
284:4,9,9,6,3,1,4,8,9,3,8,8,7,2,2,6,4,8,9,5,3,7,1,9,4,1,5,3,3,5
285:4,4,5,2,3,8,3,3,6,7,6,1,6,3,9,5,3,3,4,7,5,7,4,4,2,8,7,5,7,5
286:4,9,8,8,5,1,4,9,8,2,9,8,3,1,7,4,1,6,7,5,2,4,2,8,1,1,8,7,6,3
287:8,7,1,8,3,6,5,4,1,5,7,9,5,8,9,7,4,6,6,3,2,9,9,4,9,5,6,1,7,3
288:1,3,8,8,7,6,7,3,9,7,3,5,9,8,3,3,3,3,1,5,7,6,2,5,4,3,7,6,2,8
289:3,5,3,4,7,4,6,1,3,4,3,6,2,5,8,7,9,3,2,7,4,8,6,6,2,2,4,6,4,8
290:7,3,8,7,6,2,6,9,5,2,7,5,2,6,4,6,5,9,6,4,7,3,6,3,7,5,5,1,7,4
291:9,9,7,2,5,3,1,4,6,4,4,8,5,8,1,1,5,5,7,1,9,3,4,2,6,4,7,4,8,4
292:2,4,4,8,6,6,6,7,8,6,8,6,8,8,6,3,8,3,5,8,8,5,9,4,3,1,7,3,1,1
293:5,3,6,1,4,2,1,7,5,2,8,8,7,7,1,5,9,1,4,2,6,2,8,2,5,7,3,2,8,4
294:5,6,5,1,5,4,4,4,2,1,7,1,3,1,1,6,7,3,8,1,9,9,6,1,6,5,5,8,9,7
295:9,2,5,4,8,7,7,5,7,6,5,9,3,5,4,6,1,4,5,2,6,9,7,1,6,9,4,4,8,8
296:6,9,3,8,1,2,2,6,8,7,1,6,4,8,4,1,5,5,8,6,9,8,7,8,5,2,8,9,8,5
297:6,5,4,5,8,6,5,9,7,3,1,4,9,9,4,4,1,8,7,7,2,6,6,2,6,6,1,8,8,6
298:4,4,9,7,5,8,9,9,2,8,7,1,2,9,3,9,3,3,3,5,4,3,4,6,5,6,1,7,5,8
299:5,3,5,7,1,3,8,5,5,3,7,6,8,2,9,5,7,2,9,1,3,3,4,8,2,8,6,8,7,5
300:1,2,9,4,4,4,8,1,3,5,7,6,5,1,3,2,1,1,3,7,8,3,5,2,9,5,6,8,8,8
301:6,2,8,9,7,6,6,4,8,6,3,8,6,2,6,6,1,5,5,6,6,4,6,7,8,3,2,9,1,2
302:8,4,4,8,6,2,4,4,5,2,1,4,8,4,2,5,5,1,6,2,9,7,6,1,8,6,5,7,1,3
303:5,8,3,5,1,8,2,3,9,9,9,7,5,6,1,3,9,3,5,9,9,5,9,6,8,7,9,5,5,6
304:8,5,8,6,9,6,8,7,2,9,1,9,5,5,1,3,6,7,6,3,2,3,3,1,4,3,8,8,9,8
305:9,1,1,7,1,2,9,6,3,6,8,3,3,8,8,1,3,4,2,2,9,6,9,9,5,4,6,8,4,3
306:6,8,5,7,5,3,2,9,1,1,3,8,7,2,3,1,2,9,8,5,7,7,8,3,9,6,2,1,2,9
307:8,8,4,8,3,8,5,7,8,6,6,5,3,6,2,8,3,5,3,7,2,9,9,5,7,7,9,8,2,5
308:4,6,7,4,6,4,5,8,5,7,4,5,6,9,3,4,8,7,8,1,5,7,4,7,9,9,3,7,7,2
309:4,3,5,4,8,1,5,5,2,9,1,3,2,5,7,2,1,9,1,1,4,3,7,9,4,5,2,2,4,6
310:2,4,3,8,9,9,1,5,4,1,8,7,5,6,6,5,5,9,8,2,1,4,8,9,9,9,1,1,7,1
311:1,1,1,9,8,1,7,2,7,2,8,6,1,1,5,3,5,6,3,8,9,9,6,7,8,8,5,6,5,6
312:5,9,1,8,6,6,2,1,5,7,1,8,2,3,9,9,7,7,9,5,8,7,8,4,6,2,2,7,4,8
313:5,6,5,1,5,4,4,4,2,1,7,1,3,1,1,6,7,3,8,1,9,9,6,1,6,5,5,8,9,3
314:8,4,7,1,9,1,9,8,4,4,1,5,5,8,1,4,5,8,9,2,7,3,3,7,4,1,5,8,8,5
315:7,3,9,6,3,6,8,9,8,8,6,4,5,3,8,5,8,9,8,4,8,2,4,1,5,6,3,2,8,5
316:8,5,8,6,9,6,9,7,2,9,1,9,5,5,1,3,6,7,6,3,2,3,3,1,4,3,8,8,9,8
317:6,9,2,6,9,6,8,2,7,9,3,3,8,1,5,5,1,7,9,1,6,6,9,6,2,9,6,8,5,3
318:8,2,9,5,5,4,7,3,1,2,7,1,6,8,6,1,4,7,7,2,5,2,5,5,6,9,6,8,9,1
319:5,2,4,8,2,6,8,5,4,9,5,9,7,9,6,7,2,4,8,9,3,4,6,5,2,8,7,3,9,7
320:2,9,2,8,1,5,4,6,7,1,7,1,9,7,3,1,8,8,9,9,8,5,2,5,8,6,4,9,5,2
321:1,8,6,9,2,3,9,7,4,8,8,8,9,8,7,8,4,4,3,9,6,3,3,7,7,3,3,5,5,4
322:5,9,4,4,7,3,4,2,8,6,8,2,8,6,1,2,2,8,2,1,4,6,7,9,5,1,8,8,7,3
323:9,5,6,8,9,6,1,4,3,5,8,3,6,1,8,4,9,2,2,2,6,3,5,1,2,2,6,9,2,5
324:2,4,4,2,8,7,7,5,2,8,2,4,2,1,5,2,1,3,9,2,9,4,2,8,6,9,2,4,6,8
325:1,1,8,6,5,2,8,5,7,7,9,6,9,2,5,3,2,9,5,1,6,5,1,7,4,1,6,9,4,5
326:4,9,9,6,3,1,4,8,9,3,8,8,7,2,2,6,4,8,9,5,2,7,1,9,4,1,5,3,3,5
327:5,2,9,4,3,5,3,5,9,9,8,7,5,7,1,1,9,1,1,5,7,2,4,6,7,4,9,3,7,7
328:4,6,3,1,9,1,4,9,4,5,8,6,8,9,2,3,2,2,6,5,8,4,9,3,4,3,9,6,1,1
329:1,8,3,6,9,6,4,4,2,5,5,2,4,1,6,3,5,6,3,6,1,9,1,1,6,9,2,3,2,7
330:3,4,3,9,9,9,3,6,8,7,5,3,7,2,1,6,4,7,9,3,6,6,4,5,3,6,9,5,2,7
331:7,4,9,7,9,2,7,7,1,1,7,4,6,3,6,2,4,7,6,1,1,5,2,4,5,7,8,1,4,6
332:5,6,2,1,7,8,9,6,7,1,9,7,9,2,1,3,1,6,4,7,6,1,6,4,7,6,6,3,6,4
333:1,6,7,6,9,2,5,6,8,4,2,4,6,2,6,1,5,8,7,7,9,9,3,8,6,3,5,8,5,9
334:8,5,2,6,7,8,4,3,4,1,4,6,8,8,6,4,5,4,7,4,3,5,5,5,6,7,6,5,1,8
335:8,9,7,2,1,3,3,4,7,1,3,8,3,5,8,5,6,6,4,5,7,6,7,5,4,8,3,9,6,8
336:8,7,6,9,3,9,9,8,5,4,1,3,6,3,7,1,6,2,9,8,6,9,2,4,2,3,5,5,6,9
337:7,1,9,5,2,9,5,6,2,6,6,7,6,9,9,5,8,3,6,2,1,6,4,4,3,3,9,8,5,5
338:6,6,8,2,2,8,4,6,6,8,1,1,5,8,8,4,5,5,4,8,9,2,3,1,5,9,8,1,9,6
339:9,6,1,8,6,2,9,8,7,6,3,4,8,8,5,4,7,4,7,9,7,4,5,2,2,1,1,6,2,3
340:4,6,7,4,6,4,5,8,5,7,4,5,6,9,3,4,8,7,8,1,5,7,4,7,4,9,3,7,7,2
341:3,3,3,8,2,3,6,2,7,2,3,2,8,4,7,7,3,3,4,8,7,4,8,7,7,1,8,4,1,9
342:3,7,2,3,7,3,4,3,2,1,5,4,1,5,5,5,3,1,8,5,2,5,4,1,3,4,8,3,1,9
343:5,5,9,3,6,5,9,2,8,7,8,4,4,8,4,1,5,6,3,6,1,4,3,4,6,7,9,3,6,2
344:7,9,8,6,2,8,1,9,8,2,7,2,3,1,2,3,6,4,5,6,9,2,3,1,7,6,3,7,4,3
345:9,9,5,9,1,7,9,1,1,7,9,4,5,2,3,5,5,2,9,7,7,2,2,8,3,5,9,9,6,2
346:2,5,7,2,2,8,3,5,1,8,1,1,6,7,7,8,6,8,9,6,7,2,4,5,8,3,2,4,8,4
347:9,6,1,3,4,4,6,9,4,6,5,4,9,6,5,8,5,2,7,1,3,3,5,7,7,9,1,4,6,9
348:4,6,7,6,3,2,7,4,7,1,1,3,4,6,2,2,6,7,6,8,8,5,2,7,7,3,1,2,5,3
349:9,9,9,6,5,1,4,8,1,2,5,4,8,6,5,6,5,9,6,6,9,3,6,4,8,1,3,4,1,7
350:2,2,4,2,2,1,3,1,4,6,8,7,1,1,4,7,4,8,7,2,1,8,2,7,9,8,5,7,3,6
351:4,6,3,1,9,1,4,9,4,5,8,6,8,9,2,3,2,2,6,5,8,4,9,3,4,3,9,6,1,3
352:4,1,8,6,5,2,8,5,7,7,9,6,9,2,5,3,2,9,5,1,6,5,1,7,4,1,6,9,4,5
353:8,9,4,5,4,5,9,3,1,9,4,5,7,6,4,7,3,3,9,1,6,3,6,9,1,9,5,3,1,5
354:1,3,8,8,7,6,7,5,9,7,3,5,9,8,3,3,3,3,1,5,7,6,2,5,4,3,7,6,2,5
355:4,2,2,4,3,7,8,3,7,4,9,2,7,5,5,8,2,4,3,4,3,6,7,8,1,7,4,3,1,8
356:2,2,6,8,5,1,9,9,4,7,5,3,7,9,3,4,8,7,2,2,2,3,9,6,3,7,2,5,1,2
357:6,4,8,5,7,3,4,7,3,3,9,6,5,3,3,2,6,9,1,1,7,8,1,8,6,6,8,2,3,7
358:3,3,3,4,9,4,8,1,2,4,8,9,8,3,8,8,1,4,5,4,6,4,4,9,7,4,7,3,8,9
359:6,5,8,3,5,4,3,7,1,4,8,5,9,7,5,7,1,9,7,3,7,8,7,6,6,6,6,5,5,7
360:9,6,2,7,8,9,2,3,4,9,1,9,7,7,2,5,9,5,5,4,5,7,1,2,4,2,3,9,4,1
361:5,3,6,7,8,5,3,8,9,1,2,3,8,4,2,9,4,8,6,7,9,7,6,2,8,5,6,9,5,8
362:4,9,7,8,3,8,1,3,7,1,5,6,5,1,2,5,8,6,8,6,7,1,9,4,5,1,8,6,2,5
363:1,8,3,6,9,6,4,4,2,5,5,2,4,1,6,3,5,6,3,6,1,9,1,1,6,5,2,3,2,2
364:7,2,7,8,8,8,2,6,2,6,4,8,7,9,1,4,7,5,1,2,1,1,5,2,6,6,5,7,7,4
365:5,8,1,9,1,1,8,6,5,3,2,9,2,2,1,9,1,6,5,7,1,1,9,2,4,5,6,3,7,7
366:1,6,2,6,9,4,9,1,5,4,3,4,6,8,3,3,5,7,4,1,4,9,1,9,1,4,7,7,5,7
367:6,8,5,7,5,3,2,9,1,1,3,8,7,2,3,1,2,9,8,5,7,7,8,3,9,6,2,1,2,5
368:7,2,8,4,8,2,5,8,8,3,2,6,1,4,5,2,3,1,1,6,7,5,1,6,4,5,2,8,5,6
369:8,7,6,9,3,9,9,8,5,4,1,3,6,3,7,1,8,2,9,8,6,9,2,4,2,3,5,5,6,9
370:6,3,4,4,8,2,4,3,5,2,2,8,8,6,8,8,8,7,6,5,5,4,7,7,8,2,3,4,3,8
371:5,5,9,2,1,2,1,2,5,8,7,3,7,3,4,5,8,9,6,4,6,6,9,1,2,9,1,8,2,5
372:7,4,6,8,5,1,7,7,7,7,5,3,1,3,6,9,6,1,6,3,6,5,9,4,3,7,8,3,4,1
373:1,2,8,5,4,1,4,1,4,7,4,9,2,6,4,1,7,4,7,9,9,9,3,7,5,1,1,3,9,4
374:6,3,7,8,5,6,8,8,6,5,5,9,4,5,1,3,2,4,9,2,2,9,8,6,3,7,6,8,7,1
375:3,3,3,8,2,3,6,2,7,2,3,2,8,4,7,7,3,3,4,8,7,4,3,7,7,1,8,4,1,9
376:7,8,3,5,1,7,6,8,3,4,4,5,2,5,3,1,3,4,6,2,4,8,6,7,1,6,7,3,2,2
377:4,9,8,8,5,1,4,9,8,2,9,8,3,1,7,4,1,6,7,5,2,4,2,8,1,1,8,7,6,8
378:4,5,3,1,3,3,6,8,3,9,4,3,5,8,4,9,5,9,4,3,8,3,1,5,9,7,2,7,6,9
379:6,9,1,3,4,8,4,2,4,7,5,5,1,6,6,2,2,5,4,2,5,8,9,1,7,9,2,8,4,4
380:5,6,7,3,5,8,9,9,6,9,5,1,5,6,9,5,5,6,7,4,1,6,2,7,7,9,9,6,6,1
381:5,7,9,2,6,8,9,9,3,9,1,1,2,4,2,1,2,8,6,9,5,6,8,3,7,5,1,2,2,2
382:2,2,8,5,9,9,3,5,1,3,8,7,4,8,1,1,8,8,6,1,6,7,3,4,9,2,5,3,5,8
383:3,2,4,5,9,5,2,7,2,2,4,5,3,7,6,5,1,7,7,3,4,4,3,6,8,8,8,8,2,6
384:6,5,6,2,2,3,1,9,9,4,3,3,2,8,2,4,4,5,9,3,7,3,7,5,2,4,5,8,7,5
385:2,8,9,4,5,9,2,9,3,4,8,6,7,9,5,1,9,5,4,8,8,8,3,1,1,3,8,2,8,9
386:3,3,2,9,4,6,9,4,3,7,7,1,7,6,3,1,2,8,1,8,6,1,5,3,7,8,4,2,6,9
387:6,3,4,4,8,2,4,3,5,2,2,3,8,6,8,8,8,7,6,5,5,4,7,7,8,2,3,4,3,8
388:9,6,3,7,7,7,4,3,9,5,3,3,6,9,8,9,7,6,2,9,8,6,3,7,6,6,3,7,9,2
389:2,1,7,4,7,3,6,1,5,7,1,8,5,2,4,8,1,2,1,3,8,4,2,8,2,7,4,9,7,6
390:9,1,8,4,7,4,9,6,4,6,7,2,4,5,3,1,8,5,3,2,5,5,8,1,8,3,9,9,7,1
391:5,5,5,3,7,5,6,1,5,1,2,6,7,9,3,7,1,5,8,4,7,1,5,5,6,4,9,2,4,6
392:6,9,4,8,3,9,4,8,1,8,4,9,9,5,6,1,3,5,5,1,8,9,2,1,3,9,1,2,9,4
393:5,5,7,6,9,4,1,4,3,2,7,7,9,6,4,7,1,7,9,3,6,5,9,8,8,9,6,5,2,4
394:1,5,6,7,7,6,6,9,6,2,8,3,5,7,9,7,1,5,4,9,4,3,5,9,3,6,8,4,3,6
395:4,3,4,9,4,5,6,6,1,7,4,2,1,5,6,9,7,1,9,4,2,8,8,7,5,1,1,6,9,1
396:3,9,3,4,9,4,8,5,6,2,6,9,6,1,4,4,6,1,7,5,7,5,6,2,3,7,5,6,5,4
397:4,7,7,1,3,3,5,9,5,4,9,3,5,7,2,4,8,7,7,3,8,8,5,6,4,7,1,5,4,4
398:1,1,9,7,3,7,8,9,6,3,4,3,3,9,7,6,5,4,8,7,4,7,3,7,5,8,6,3,5,3
399:2,5,7,2,2,8,3,5,1,8,1,1,6,7,7,8,6,8,9,6,7,2,4,5,8,3,2,4,8,4
400:9,7,8,2,1,4,1,7,5,4,9,3,3,7,2,4,7,6,1,8,4,6,3,9,1,6,5,9,2,5
401:4,4,2,6,8,1,8,5,6,4,8,3,2,5,7,3,7,4,8,5,4,5,3,6,3,8,2,1,4,5
402:7,6,9,3,9,1,8,8,4,7,5,2,9,5,7,4,7,8,1,9,4,4,9,4,5,7,1,9,3,8
403:3,8,3,1,9,6,7,4,4,6,1,3,3,5,1,1,5,8,1,5,1,6,3,4,1,4,9,1,5,7
404:8,6,7,3,4,9,9,2,4,7,9,8,4,5,2,3,5,6,8,7,5,5,9,4,1,7,8,4,4,7
405:3,6,8,3,3,4,3,1,9,8,9,9,4,2,4,1,9,5,1,7,8,3,7,4,4,1,1,1,6,9
406:7,4,4,8,8,3,3,5,1,8,7,2,6,7,4,7,8,8,9,6,9,3,6,4,7,1,5,9,9,5
407:9,7,9,3,9,6,3,7,4,4,5,6,6,7,1,6,4,2,9,3,3,9,9,5,9,7,3,7,7,1
408:3,6,7,4,3,6,8,6,7,8,4,7,7,8,5,3,9,7,6,9,6,5,2,6,7,7,3,8,3,3
409:7,9,5,4,9,5,8,7,9,6,9,7,9,3,8,7,5,6,3,5,6,4,3,7,8,2,7,6,3,3
410:4,6,3,7,2,8,3,5,2,4,3,7,2,6,9,5,8,6,6,7,7,8,6,7,6,8,3,2,1,3
411:2,8,9,4,5,9,2,3,3,4,8,6,7,9,5,1,9,5,4,8,8,8,3,1,1,3,8,2,8,9
412:3,6,7,4,3,6,8,6,7,8,4,7,7,8,5,3,9,7,6,9,6,5,2,6,7,7,3,8,3,9
413:1,8,6,9,2,3,9,7,4,8,8,8,9,8,7,8,4,4,3,9,6,3,3,7,7,3,3,5,5,3
414:9,2,2,6,8,9,1,4,9,7,8,4,3,4,1,2,2,6,6,7,7,7,6,2,3,3,8,5,9,7
415:3,7,8,3,3,4,3,1,9,8,9,9,4,2,4,1,9,5,1,7,8,3,7,4,4,1,1,1,6,4
416:5,8,3,5,1,4,2,3,9,9,9,7,5,6,1,3,9,3,5,9,9,5,9,6,8,7,9,5,5,6
417:6,5,1,2,8,5,5,4,6,8,8,2,3,4,4,4,2,7,1,4,9,7,6,8,2,3,9,1,9,1
418:2,4,3,6,9,5,4,5,3,9,9,7,4,6,9,5,7,1,1,7,1,6,1,8,7,2,4,6,8,7
419:7,9,6,2,7,1,5,7,1,2,3,7,8,9,7,2,1,2,8,6,2,5,7,9,6,5,6,6,2,9
420:6,1,4,6,6,2,5,8,5,7,9,1,8,4,1,1,5,8,7,8,8,1,3,2,3,5,3,4,3,2
421:4,6,7,6,3,2,7,4,7,1,1,3,4,6,2,2,6,7,6,8,8,5,2,7,7,2,1,2,5,3
422:2,8,9,4,5,9,2,9,3,4,8,6,7,9,5,1,9,5,4,8,8,8,3,1,1,3,8,2,8,9
423:4,9,7,8,3,8,1,3,7,1,5,6,3,1,2,5,8,6,8,6,7,1,9,4,5,1,8,6,2,7
424:9,2,5,4,9,7,7,5,7,6,5,9,3,5,4,6,1,4,5,2,6,9,7,1,6,9,4,4,8,4
425:9,2,2,8,8,1,4,6,2,5,6,5,2,3,3,2,8,1,7,4,7,4,9,7,8,2,5,3,3,9
426:8,2,2,5,1,6,6,9,5,7,7,1,8,8,7,2,6,2,5,9,2,8,7,4,4,4,8,2,6,5
427:4,2,4,9,7,4,2,5,1,6,7,8,3,5,9,3,1,7,8,2,6,5,7,6,1,2,8,2,9,8
428:3,2,7,3,4,1,6,2,5,4,7,3,3,8,7,2,6,7,9,6,4,3,7,6,2,8,2,8,9,7
429:6,3,7,5,5,8,2,9,7,9,3,1,9,2,6,7,4,8,1,5,6,7,1,6,9,8,5,2,2,2
430:5,6,3,6,4,2,2,8,3,1,5,7,8,5,1,3,1,1,3,4,2,2,9,7,8,1,9,7,7,9
431:3,3,2,9,4,6,8,4,3,7,7,1,7,6,3,1,2,8,1,8,6,1,5,3,7,8,4,2,6,2
432:2,8,8,4,5,3,3,4,4,6,1,9,3,7,9,3,7,5,7,9,6,7,3,6,3,1,5,2,6,8
433:5,9,6,6,2,4,6,7,3,4,6,7,6,5,5,8,9,3,2,4,3,1,6,2,5,4,6,3,1,2
434:6,3,4,4,8,2,4,3,5,2,2,3,8,6,8,8,8,7,6,5,5,4,7,7,8,2,3,4,3,4
435:6,9,2,3,8,6,6,2,4,8,1,8,4,1,7,9,5,5,5,9,5,5,1,5,7,9,2,9,4,8
436:6,6,8,2,2,8,4,6,6,8,1,3,5,8,8,4,5,5,4,8,9,2,3,1,5,9,8,1,9,6
437:2,4,3,2,9,9,1,5,4,1,8,7,5,6,6,5,5,9,8,2,1,4,8,9,9,9,1,1,7,2
438:7,7,7,4,6,9,6,6,4,2,7,6,1,6,5,6,1,7,2,8,2,8,1,4,9,4,4,8,3,3
439:3,6,7,4,3,6,8,6,7,8,4,7,7,8,5,3,9,7,6,9,6,5,2,6,7,7,3,8,3,9
440:5,4,2,7,6,5,9,6,2,8,9,7,2,5,6,4,1,4,9,7,6,6,1,7,5,3,4,3,2,1
441:9,9,8,5,5,5,1,6,8,8,6,8,5,2,7,3,6,1,3,1,5,1,3,5,3,9,2,7,1,4
442:3,2,4,5,6,5,2,7,2,2,4,5,3,7,6,5,1,7,7,3,4,4,3,6,8,8,8,8,2,1
443:4,7,6,3,6,9,8,5,1,6,5,9,3,8,3,5,8,3,6,6,4,4,5,4,8,2,1,8,5,4
444:5,6,2,4,6,6,4,7,2,9,5,2,5,3,3,8,1,9,1,2,6,3,1,7,8,4,4,8,8,3
445:9,3,7,8,4,7,1,7,6,5,2,4,5,9,5,2,8,2,7,9,2,8,9,9,6,2,6,1,8,3
446:9,8,4,7,7,3,4,6,5,2,6,7,7,1,7,8,8,9,1,5,4,9,5,5,4,7,5,8,7,6
447:8,4,5,5,7,3,5,7,3,6,5,3,3,4,2,1,5,9,7,7,5,7,6,8,9,9,4,1,5,2
448:5,6,6,5,8,1,3,3,6,1,8,4,1,8,2,4,6,8,2,3,2,2,1,5,7,5,6,2,9,9
449:6,8,8,1,5,5,4,9,1,6,9,9,9,7,4,5,4,2,9,1,6,1,4,6,7,4,2,4,2,2
450:7,2,7,8,8,8,2,6,2,6,4,8,7,9,1,4,7,5,1,2,1,1,5,2,6,6,5,7,7,4
